image,width,height,resolution
9999967_00000_d_0000058,1400,1050,1400x1050
9999967_00000_d_0000059,1400,1050,1400x1050
9999967_00000_d_0000060,1400,1050,1400x1050
9999967_00000_d_0000061,1400,1050,1400x1050
9999967_00000_d_0000062,1400,1050,1400x1050
9999967_00000_d_0000063,1400,1050,1400x1050
9999967_00000_d_0000064,1400,1050,1400x1050
9999967_00000_d_0000065,1400,1050,1400x1050
9999967_00000_d_0000066,1400,1050,1400x1050
9999967_00000_d_0000067,1400,1050,1400x1050
9999969_00000_d_0000001,1400,1050,1400x1050
9999969_00000_d_0000002,1400,1050,1400x1050
9999969_00000_d_0000003,1400,1050,1400x1050
9999969_00000_d_0000004,1400,1050,1400x1050
9999969_00000_d_0000005,1400,1050,1400x1050
9999969_00000_d_0000006,1400,1050,1400x1050
9999969_00000_d_0000007,1400,1050,1400x1050
9999969_00000_d_0000008,1400,1050,1400x1050
9999969_00000_d_0000009,1400,1050,1400x1050
9999969_00000_d_0000010,1400,1050,1400x1050
9999969_00000_d_0000011,1400,1050,1400x1050
9999969_00000_d_0000012,1400,1050,1400x1050
9999969_00000_d_0000013,1400,1050,1400x1050
9999969_00000_d_0000014,1400,1050,1400x1050
9999969_00000_d_0000015,1400,1050,1400x1050
9999969_00000_d_0000016,1400,1050,1400x1050
9999969_00000_d_0000017,1400,1050,1400x1050
9999969_00000_d_0000018,1400,1050,1400x1050
9999969_00000_d_0000019,1400,1050,1400x1050
9999969_00000_d_0000020,1400,1050,1400x1050
9999969_00000_d_0000021,1400,1050,1400x1050
9999969_00000_d_0000022,1400,1050,1400x1050
9999969_00000_d_0000023,1400,1050,1400x1050
9999969_00000_d_0000024,1400,1050,1400x1050
9999969_00000_d_0000025,1400,1050,1400x1050
9999969_00000_d_0000026,1400,1050,1400x1050
9999969_00000_d_0000027,1400,1050,1400x1050
9999969_00000_d_0000028,1400,1050,1400x1050
9999969_00000_d_0000029,1400,1050,1400x1050
9999969_00000_d_0000030,1400,1050,1400x1050
9999969_00000_d_0000031,1400,1050,1400x1050
9999969_00000_d_0000032,1400,1050,1400x1050
9999969_00000_d_0000033,1400,1050,1400x1050
9999969_00000_d_0000034,1400,1050,1400x1050
9999969_00000_d_0000035,1400,1050,1400x1050
9999969_00000_d_0000036,1400,1050,1400x1050
9999969_00000_d_0000037,1400,1050,1400x1050
9999969_00000_d_0000038,1400,1050,1400x1050
9999969_00000_d_0000039,1400,1050,1400x1050
9999969_00000_d_0000040,1400,1050,1400x1050
9999969_00000_d_0000041,1400,1050,1400x1050
9999969_00000_d_0000042,1400,1050,1400x1050
9999969_00000_d_0000043,1400,1050,1400x1050
9999969_00000_d_0000044,1400,1050,1400x1050
9999969_00000_d_0000045,1400,1050,1400x1050
9999969_00000_d_0000046,1400,1050,1400x1050
9999969_00000_d_0000047,1400,1050,1400x1050
9999969_00000_d_0000048,1400,1050,1400x1050
9999969_00000_d_0000049,1400,1050,1400x1050
9999969_00000_d_0000050,1400,1050,1400x1050
9999969_00000_d_0000051,1400,1050,1400x1050
9999969_00000_d_0000052,1400,1050,1400x1050
9999969_00000_d_0000053,1400,1050,1400x1050
9999969_00000_d_0000054,1400,1050,1400x1050
9999969_00000_d_0000055,1400,1050,1400x1050
9999969_00000_d_0000056,1400,1050,1400x1050
9999969_00000_d_0000057,1400,1050,1400x1050
9999969_00000_d_0000058,1400,1050,1400x1050
9999969_00000_d_0000059,1400,1050,1400x1050
9999969_00000_d_0000060,1400,1050,1400x1050
9999969_00000_d_0000061,1400,1050,1400x1050
9999969_00000_d_0000062,1400,1050,1400x1050
9999969_00000_d_0000063,1400,1050,1400x1050
9999969_00000_d_0000064,1400,1050,1400x1050
9999969_00000_d_0000065,1400,1050,1400x1050
9999969_00000_d_0000066,1400,1050,1400x1050
9999969_00000_d_0000067,1400,1050,1400x1050
9999969_00000_d_0000068,1400,1050,1400x1050
9999969_00000_d_0000069,1400,1050,1400x1050
9999969_00000_d_0000070,1400,1050,1400x1050
9999970_00000_d_0000001,1400,1050,1400x1050
9999970_00000_d_0000002,1400,1050,1400x1050
9999970_00000_d_0000003,1400,1050,1400x1050
9999970_00000_d_0000004,1400,1050,1400x1050
9999970_00000_d_0000005,1400,1050,1400x1050
9999970_00000_d_0000006,1400,1050,1400x1050
9999970_00000_d_0000007,1400,1050,1400x1050
9999970_00000_d_0000008,1400,1050,1400x1050
9999970_00000_d_0000009,1400,1050,1400x1050
9999970_00000_d_0000010,1400,1050,1400x1050
9999970_00000_d_0000011,1400,1050,1400x1050
9999970_00000_d_0000012,1400,1050,1400x1050
9999970_00000_d_0000013,1400,1050,1400x1050
9999970_00000_d_0000014,1400,1050,1400x1050
9999970_00000_d_0000015,1398,1048,1398x1048
9999970_00000_d_0000016,1398,1048,1398x1048
9999970_00000_d_0000017,1398,1048,1398x1048
9999970_00000_d_0000018,1398,1048,1398x1048
9999970_00000_d_0000019,1398,1048,1398x1048
9999970_00000_d_0000020,1398,1048,1398x1048
9999970_00000_d_0000021,1398,1048,1398x1048
9999970_00000_d_0000022,1398,1048,1398x1048
9999970_00000_d_0000023,1398,1048,1398x1048
9999970_00000_d_0000024,1398,1048,1398x1048
9999970_00000_d_0000025,1398,1048,1398x1048
9999970_00000_d_0000026,1398,1048,1398x1048
9999970_00000_d_0000027,1398,1048,1398x1048
9999970_00000_d_0000028,1398,1048,1398x1048
9999970_00000_d_0000029,1398,1048,1398x1048
9999970_00000_d_0000030,1398,1048,1398x1048
9999970_00000_d_0000031,1398,1048,1398x1048
9999970_00000_d_0000032,1398,1048,1398x1048
9999970_00000_d_0000033,1398,1048,1398x1048
9999970_00000_d_0000034,1398,1048,1398x1048
9999970_00000_d_0000035,1398,1048,1398x1048
9999970_00000_d_0000036,1398,1048,1398x1048
9999970_00000_d_0000037,1398,1048,1398x1048
9999970_00000_d_0000038,1398,1048,1398x1048
9999970_00000_d_0000039,1398,1048,1398x1048
9999970_00000_d_0000040,1398,1048,1398x1048
9999970_00000_d_0000041,1398,1048,1398x1048
9999970_00000_d_0000042,1398,1048,1398x1048
9999970_00000_d_0000043,1398,1048,1398x1048
9999970_00000_d_0000044,1398,1048,1398x1048
9999970_00000_d_0000045,1400,1050,1400x1050
9999970_00000_d_0000046,1400,1050,1400x1050
9999970_00000_d_0000047,1400,1050,1400x1050
9999972_00000_d_0000001,1916,1078,1916x1078
9999972_00000_d_0000002,1916,1078,1916x1078
9999972_00000_d_0000003,1916,1078,1916x1078
9999972_00000_d_0000004,1916,1078,1916x1078
9999972_00000_d_0000005,1916,1078,1916x1078
9999972_00000_d_0000006,1916,1078,1916x1078
9999972_00000_d_0000007,1916,1078,1916x1078
9999972_00000_d_0000008,1916,1078,1916x1078
9999972_00000_d_0000009,1916,1078,1916x1078
9999972_00000_d_0000010,1916,1078,1916x1078
9999972_00000_d_0000011,1916,1078,1916x1078
9999972_00000_d_0000012,1916,1078,1916x1078
9999972_00000_d_0000013,1916,1078,1916x1078
9999972_00000_d_0000014,1916,1078,1916x1078
9999972_00000_d_0000015,1916,1078,1916x1078
9999972_00000_d_0000016,1916,1078,1916x1078
9999972_00000_d_0000017,1916,1078,1916x1078
9999972_00000_d_0000018,1916,1078,1916x1078
9999972_00000_d_0000019,1916,1078,1916x1078
9999972_00000_d_0000020,1916,1078,1916x1078
9999972_00000_d_0000021,1916,1078,1916x1078
9999972_00000_d_0000022,1916,1078,1916x1078
9999972_00000_d_0000023,1916,1078,1916x1078
9999972_00000_d_0000024,1916,1078,1916x1078
9999972_00000_d_0000025,1916,1078,1916x1078
9999972_00000_d_0000026,1916,1078,1916x1078
9999972_00000_d_0000027,1916,1078,1916x1078
9999972_00000_d_0000028,1916,1078,1916x1078
9999972_00000_d_0000029,1916,1078,1916x1078
9999972_00000_d_0000030,1916,1078,1916x1078
9999972_00000_d_0000031,1916,1078,1916x1078
9999972_00000_d_0000032,1916,1078,1916x1078
9999972_00000_d_0000033,1916,1078,1916x1078
9999972_00000_d_0000034,1916,1078,1916x1078
9999972_00000_d_0000035,1916,1078,1916x1078
9999972_00000_d_0000036,1916,1078,1916x1078
9999972_00000_d_0000037,1916,1078,1916x1078
9999972_00000_d_0000038,1916,1078,1916x1078
9999972_00000_d_0000039,1916,1078,1916x1078
9999972_00000_d_0000040,1916,1078,1916x1078
9999972_00000_d_0000041,1916,1078,1916x1078
9999972_00000_d_0000042,1916,1078,1916x1078
9999972_00000_d_0000043,1916,1078,1916x1078
9999972_00000_d_0000044,1916,1078,1916x1078
9999972_00000_d_0000045,1916,1078,1916x1078
9999972_00000_d_0000046,1916,1078,1916x1078
9999972_00000_d_0000047,1916,1078,1916x1078
9999972_00000_d_0000048,1916,1078,1916x1078
9999972_00000_d_0000049,1916,1078,1916x1078
9999972_00000_d_0000050,1916,1078,1916x1078
9999972_00000_d_0000051,1916,1078,1916x1078
9999972_00000_d_0000052,1916,1078,1916x1078
9999972_00000_d_0000053,1916,1078,1916x1078
9999972_00000_d_0000054,1916,1078,1916x1078
9999972_00000_d_0000055,1916,1078,1916x1078
9999972_00000_d_0000056,1916,1078,1916x1078
9999972_00000_d_0000057,1916,1078,1916x1078
9999972_00000_d_0000058,1916,1078,1916x1078
9999972_00000_d_0000059,1916,1078,1916x1078
9999972_00000_d_0000060,1916,1078,1916x1078
9999972_00000_d_0000061,1916,1078,1916x1078
9999972_00000_d_0000062,1916,1078,1916x1078
9999972_00000_d_0000063,1916,1078,1916x1078
9999972_00000_d_0000064,1916,1078,1916x1078
9999972_00000_d_0000065,1916,1078,1916x1078
9999972_00000_d_0000066,1916,1078,1916x1078
9999972_00000_d_0000067,1916,1078,1916x1078
9999972_00000_d_0000068,1916,1078,1916x1078
9999972_00000_d_0000069,1916,1078,1916x1078
9999972_00000_d_0000070,1916,1078,1916x1078
9999972_00000_d_0000071,1916,1078,1916x1078
9999972_00000_d_0000072,1916,1078,1916x1078
9999972_00000_d_0000073,1916,1078,1916x1078
9999972_00000_d_0000074,1916,1078,1916x1078
9999972_00000_d_0000075,1916,1078,1916x1078
9999972_00000_d_0000076,1916,1078,1916x1078
9999972_00000_d_0000077,1916,1078,1916x1078
9999972_00000_d_0000078,1916,1078,1916x1078
9999972_00000_d_0000079,1916,1078,1916x1078
9999972_00000_d_0000080,1916,1078,1916x1078
9999972_00000_d_0000081,1916,1078,1916x1078
9999972_00000_d_0000082,1916,1078,1916x1078
9999972_00000_d_0000083,1916,1078,1916x1078
9999972_00000_d_0000084,1916,1078,1916x1078
9999972_00000_d_0000085,1916,1078,1916x1078
9999972_00000_d_0000086,1916,1078,1916x1078
9999972_00000_d_0000087,1916,1078,1916x1078
9999972_00000_d_0000088,1916,1078,1916x1078
9999972_00000_d_0000089,1916,1078,1916x1078
9999972_00000_d_0000090,1916,1078,1916x1078
9999972_00000_d_0000091,1916,1078,1916x1078
9999972_00000_d_0000092,1916,1078,1916x1078
9999972_00000_d_0000093,1916,1078,1916x1078
9999972_00000_d_0000094,1916,1078,1916x1078
9999972_00000_d_0000095,1916,1078,1916x1078
9999972_00000_d_0000096,1916,1078,1916x1078
9999972_00000_d_0000097,1916,1078,1916x1078
9999972_00000_d_0000098,1916,1078,1916x1078
9999972_00000_d_0000099,1916,1078,1916x1078
9999972_00000_d_0000100,1916,1078,1916x1078
9999972_00000_d_0000101,1916,1078,1916x1078
9999972_00000_d_0000102,1916,1078,1916x1078
9999972_00000_d_0000103,1916,1078,1916x1078
9999972_00000_d_0000104,1916,1078,1916x1078
9999972_00000_d_0000105,1916,1078,1916x1078
9999972_00000_d_0000106,1916,1078,1916x1078
9999972_00000_d_0000107,1916,1078,1916x1078
9999972_00000_d_0000108,1916,1078,1916x1078
9999972_00000_d_0000109,1916,1078,1916x1078
9999972_00000_d_0000110,1916,1078,1916x1078
9999972_00000_d_0000111,1916,1078,1916x1078
9999972_00000_d_0000112,1916,1078,1916x1078
9999972_00000_d_0000113,1916,1078,1916x1078
9999972_00000_d_0000114,1916,1078,1916x1078
9999972_00000_d_0000115,1916,1078,1916x1078
9999972_00000_d_0000116,1916,1078,1916x1078
9999972_00000_d_0000117,1916,1078,1916x1078
9999972_00000_d_0000118,1916,1078,1916x1078
9999972_00000_d_0000119,1916,1078,1916x1078
9999972_00000_d_0000120,1916,1078,1916x1078
9999972_00000_d_0000121,1916,1078,1916x1078
9999972_00000_d_0000122,1916,1078,1916x1078
9999972_00000_d_0000123,1916,1078,1916x1078
9999972_00000_d_0000124,1916,1078,1916x1078
9999972_00000_d_0000125,1916,1078,1916x1078
9999972_00000_d_0000126,1916,1078,1916x1078
9999972_00000_d_0000127,1916,1078,1916x1078
9999972_00000_d_0000128,1916,1078,1916x1078
9999972_00000_d_0000129,1916,1078,1916x1078
9999972_00000_d_0000130,1916,1078,1916x1078
9999972_00000_d_0000131,1916,1078,1916x1078
9999972_00000_d_0000132,1916,1078,1916x1078
9999972_00000_d_0000133,1916,1078,1916x1078
9999972_00000_d_0000134,1916,1078,1916x1078
9999972_00000_d_0000135,1916,1078,1916x1078
9999972_00000_d_0000136,1916,1078,1916x1078
9999972_00000_d_0000137,1916,1078,1916x1078
9999972_00000_d_0000138,1916,1078,1916x1078
9999972_00000_d_0000139,1916,1078,1916x1078
9999972_00000_d_0000140,1916,1078,1916x1078
9999972_00000_d_0000141,1916,1078,1916x1078
9999972_00000_d_0000142,1916,1078,1916x1078
9999972_00000_d_0000143,1916,1078,1916x1078
9999972_00000_d_0000144,1916,1078,1916x1078
9999972_00000_d_0000145,1916,1078,1916x1078
9999972_00000_d_0000146,1916,1078,1916x1078
9999972_00000_d_0000147,1916,1078,1916x1078
9999972_00000_d_0000148,1916,1078,1916x1078
9999972_00000_d_0000149,1916,1078,1916x1078
9999972_00000_d_0000150,1916,1078,1916x1078
9999972_00000_d_0000151,1916,1078,1916x1078
9999972_00000_d_0000152,1916,1078,1916x1078
9999972_00000_d_0000153,1916,1078,1916x1078
9999972_00000_d_0000154,1916,1078,1916x1078
9999972_00000_d_0000155,1916,1078,1916x1078
9999972_00000_d_0000156,1916,1078,1916x1078
9999972_00000_d_0000157,1916,1078,1916x1078
9999972_00000_d_0000158,1916,1078,1916x1078
9999972_00000_d_0000159,1916,1078,1916x1078
9999972_00000_d_0000160,1916,1078,1916x1078
9999972_00000_d_0000161,1916,1078,1916x1078
9999972_00000_d_0000162,1916,1078,1916x1078
9999974_00000_d_0000001,1916,1078,1916x1078
9999974_00000_d_0000002,1916,1078,1916x1078
9999974_00000_d_0000003,1916,1078,1916x1078
9999974_00000_d_0000004,1916,1078,1916x1078
9999974_00000_d_0000005,1916,1078,1916x1078
9999974_00000_d_0000006,1916,1078,1916x1078
9999974_00000_d_0000007,1916,1078,1916x1078
9999974_00000_d_0000008,1916,1078,1916x1078
9999974_00000_d_0000009,1916,1078,1916x1078
9999974_00000_d_0000010,1916,1078,1916x1078
9999974_00000_d_0000011,1916,1078,1916x1078
9999974_00000_d_0000012,1916,1078,1916x1078
9999974_00000_d_0000013,1916,1078,1916x1078
9999974_00000_d_0000014,1916,1078,1916x1078
9999974_00000_d_0000015,1916,1078,1916x1078
9999974_00000_d_0000016,1916,1078,1916x1078
9999974_00000_d_0000017,1916,1078,1916x1078
9999974_00000_d_0000018,1916,1078,1916x1078
9999974_00000_d_0000019,1916,1078,1916x1078
9999974_00000_d_0000020,1916,1078,1916x1078
9999974_00000_d_0000021,1916,1078,1916x1078
9999974_00000_d_0000022,1916,1078,1916x1078
9999974_00000_d_0000023,1916,1078,1916x1078
9999974_00000_d_0000024,1916,1078,1916x1078
9999974_00000_d_0000025,1916,1078,1916x1078
9999974_00000_d_0000026,1916,1078,1916x1078
9999974_00000_d_0000027,1916,1078,1916x1078
9999974_00000_d_0000028,1916,1078,1916x1078
9999974_00000_d_0000029,1916,1078,1916x1078
9999974_00000_d_0000030,1916,1078,1916x1078
9999974_00000_d_0000031,1916,1078,1916x1078
9999974_00000_d_0000032,1916,1078,1916x1078
9999974_00000_d_0000033,1916,1078,1916x1078
9999974_00000_d_0000034,1916,1078,1916x1078
9999974_00000_d_0000035,1916,1078,1916x1078
9999974_00000_d_0000036,1916,1078,1916x1078
9999974_00000_d_0000037,1916,1078,1916x1078
9999974_00000_d_0000038,1916,1078,1916x1078
9999974_00000_d_0000039,1916,1078,1916x1078
9999974_00000_d_0000040,1916,1078,1916x1078
9999974_00000_d_0000041,1916,1078,1916x1078
9999974_00000_d_0000042,1916,1078,1916x1078
9999974_00000_d_0000043,1916,1078,1916x1078
9999974_00000_d_0000044,1916,1078,1916x1078
9999974_00000_d_0000045,1916,1078,1916x1078
9999974_00000_d_0000046,1916,1078,1916x1078
9999974_00000_d_0000047,1916,1078,1916x1078
9999974_00000_d_0000048,1916,1078,1916x1078
9999974_00000_d_0000049,1916,1078,1916x1078
9999974_00000_d_0000050,1916,1078,1916x1078
9999974_00000_d_0000051,1916,1078,1916x1078
9999974_00000_d_0000052,1916,1078,1916x1078
9999974_00000_d_0000053,1916,1078,1916x1078
9999974_00000_d_0000054,1916,1078,1916x1078
9999974_00000_d_0000055,1916,1078,1916x1078
9999974_00000_d_0000056,1916,1078,1916x1078
9999974_00000_d_0000057,1916,1078,1916x1078
9999975_00000_d_0000001,1400,1050,1400x1050
9999975_00000_d_0000002,1400,1050,1400x1050
9999975_00000_d_0000003,1400,1050,1400x1050
9999975_00000_d_0000004,1400,1050,1400x1050
9999975_00000_d_0000005,1400,1050,1400x1050
9999975_00000_d_0000006,1400,1050,1400x1050
9999975_00000_d_0000007,1400,1050,1400x1050
9999975_00000_d_0000008,1400,1050,1400x1050
9999975_00000_d_0000009,1400,1050,1400x1050
9999975_00000_d_0000010,1400,1050,1400x1050
9999975_00000_d_0000011,1400,1050,1400x1050
9999975_00000_d_0000012,1400,1050,1400x1050
9999975_00000_d_0000013,1400,1050,1400x1050
9999975_00000_d_0000014,1400,1050,1400x1050
9999975_00000_d_0000015,1400,1050,1400x1050
9999975_00000_d_0000016,1400,1050,1400x1050
9999975_00000_d_0000017,1400,1050,1400x1050
9999975_00000_d_0000018,1400,1050,1400x1050
9999975_00000_d_0000019,1400,1050,1400x1050
9999975_00000_d_0000020,1400,1050,1400x1050
9999975_00000_d_0000021,1400,1050,1400x1050
9999975_00000_d_0000022,1400,1050,1400x1050
9999975_00000_d_0000023,1400,1050,1400x1050
9999975_00000_d_0000024,1400,1050,1400x1050
9999975_00000_d_0000025,1400,1050,1400x1050
9999975_00000_d_0000026,1400,1050,1400x1050
9999975_00000_d_0000027,1400,1050,1400x1050
9999975_00000_d_0000028,1400,1050,1400x1050
9999975_00000_d_0000029,1400,1050,1400x1050
9999975_00000_d_0000030,1400,1050,1400x1050
9999975_00000_d_0000031,1400,1050,1400x1050
9999975_00000_d_0000032,1400,1050,1400x1050
9999975_00000_d_0000033,1400,1050,1400x1050
9999975_00000_d_0000034,1400,1050,1400x1050
9999977_00000_d_0000001,1916,1078,1916x1078
9999977_00000_d_0000002,1916,1078,1916x1078
9999977_00000_d_0000003,1916,1078,1916x1078
9999977_00000_d_0000004,1916,1078,1916x1078
9999977_00000_d_0000005,1916,1078,1916x1078
9999977_00000_d_0000006,1916,1078,1916x1078
9999977_00000_d_0000007,1916,1078,1916x1078
9999977_00000_d_0000008,1916,1078,1916x1078
9999977_00000_d_0000009,1916,1078,1916x1078
9999977_00000_d_0000010,1916,1078,1916x1078
9999977_00000_d_0000011,1916,1078,1916x1078
9999977_00000_d_0000012,1916,1078,1916x1078
9999977_00000_d_0000013,1916,1078,1916x1078
9999977_00000_d_0000014,1916,1078,1916x1078
9999977_00000_d_0000015,1916,1078,1916x1078
9999977_00000_d_0000016,1916,1078,1916x1078
9999977_00000_d_0000017,1916,1078,1916x1078
9999977_00000_d_0000018,1916,1078,1916x1078
9999977_00000_d_0000019,1916,1078,1916x1078
9999977_00000_d_0000020,1916,1078,1916x1078
9999977_00000_d_0000021,1916,1078,1916x1078
9999977_00000_d_0000022,1916,1078,1916x1078
9999977_00000_d_0000023,1916,1078,1916x1078
9999977_00000_d_0000024,1916,1078,1916x1078
9999977_00000_d_0000025,1916,1078,1916x1078
9999977_00000_d_0000026,1916,1078,1916x1078
9999977_00000_d_0000027,1916,1078,1916x1078
9999977_00000_d_0000028,1916,1078,1916x1078
9999977_00000_d_0000029,1916,1078,1916x1078
9999977_00000_d_0000030,1916,1078,1916x1078
9999977_00000_d_0000031,1916,1078,1916x1078
9999977_00000_d_0000032,1916,1078,1916x1078
9999977_00000_d_0000033,1916,1078,1916x1078
9999977_00000_d_0000034,1916,1078,1916x1078
9999977_00000_d_0000035,1916,1078,1916x1078
9999977_00000_d_0000036,1916,1078,1916x1078
9999977_00000_d_0000037,1916,1078,1916x1078
9999977_00000_d_0000038,1916,1078,1916x1078
9999977_00000_d_0000039,1916,1078,1916x1078
9999977_00000_d_0000040,1916,1078,1916x1078
9999977_00000_d_0000041,1916,1078,1916x1078
9999977_00000_d_0000042,1916,1078,1916x1078
9999977_00000_d_0000043,1916,1078,1916x1078
9999977_00000_d_0000044,1916,1078,1916x1078
9999977_00000_d_0000045,1916,1078,1916x1078
9999977_00000_d_0000046,1916,1078,1916x1078
9999977_00000_d_0000047,1916,1078,1916x1078
9999977_00000_d_0000048,1916,1078,1916x1078
9999977_00000_d_0000049,1916,1078,1916x1078
9999977_00000_d_0000050,1916,1078,1916x1078
9999977_00000_d_0000051,1916,1078,1916x1078
9999977_00000_d_0000052,1916,1078,1916x1078
9999977_00000_d_0000053,1916,1078,1916x1078
9999977_00000_d_0000054,1916,1078,1916x1078
9999977_00000_d_0000055,1916,1078,1916x1078
9999977_00000_d_0000056,1916,1078,1916x1078
9999977_00000_d_0000057,1916,1078,1916x1078
9999977_00000_d_0000058,1916,1078,1916x1078
9999977_00000_d_0000059,1916,1078,1916x1078
9999977_00000_d_0000060,1916,1078,1916x1078
9999977_00000_d_0000061,1916,1078,1916x1078
9999977_00000_d_0000062,1916,1078,1916x1078
9999977_00000_d_0000063,1916,1078,1916x1078
9999977_00000_d_0000064,1916,1078,1916x1078
9999977_00000_d_0000065,1916,1078,1916x1078
9999977_00000_d_0000066,1916,1078,1916x1078
9999977_00000_d_0000067,1916,1078,1916x1078
9999977_00000_d_0000068,1916,1078,1916x1078
9999977_00000_d_0000069,1916,1078,1916x1078
9999977_00000_d_0000070,1916,1078,1916x1078
9999977_00000_d_0000071,1916,1078,1916x1078
9999977_00000_d_0000072,1916,1078,1916x1078
9999977_00000_d_0000073,1916,1078,1916x1078
9999977_00000_d_0000074,1916,1078,1916x1078
9999977_00000_d_0000075,1916,1078,1916x1078
9999977_00000_d_0000076,1916,1078,1916x1078
9999977_00000_d_0000077,1916,1078,1916x1078
9999977_00000_d_0000078,1916,1078,1916x1078
9999977_00000_d_0000079,1916,1078,1916x1078
9999977_00000_d_0000080,1916,1078,1916x1078
9999977_00000_d_0000081,1916,1078,1916x1078
9999977_00000_d_0000082,1916,1078,1916x1078
